;ANO_ELEICAO;SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NM_URNA_CANDIDATO;CD_SITUACAO_CANDIDATURA;SG_PARTIDO;NR_IDADE_DATA_POSSE;DS_GENERO;DS_GRAU_INSTRUCAO;DS_ESTADO_CIVIL;DS_COR_RACA;DS_OCUPACAO;VR_DESPESA_MAX_CAMPANHA;ST_REELEICAO;ST_DECLARAR_BENS;ST_CANDIDATO_INSERIDO_URNA;VR_BEM_CANDIDATO;DS_SIT_TOT_TURNO;QT_VOTOS_NOMINAIS;eleito;Prob_0;Prob_1
90;2020;SP;SÃO PAULO;VEREADOR;250001088392;VOVÓ EQUILIBRISTA;12;MDB;77;FEMININO;ENSINO MÉDIO INCOMPLETO;DIVORCIADO(A);BRANCA;DONA DE CASA;3675197.12;N;S;SIM;110000.0;SUPLENTE;101.0;0;0.9932240637178879;0.006775936282112159
91;2020;SP;SÃO PAULO;VEREADOR;250001123246;RONALDO LEITE;12;PSB;55;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;SERVIDOR PÚBLICO MUNICIPAL;3675197.12;N;S;SIM;1220000.0;SUPLENTE;939.0;0;0.9646484534695197;0.03535154653048039
92;2020;SP;SÃO PAULO;VEREADOR;250000686859;CLOVIS COSTA;12;PSOL;39;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PROFESSOR DE ENSINO FUNDAMENTAL;3675197.12;N;S;SIM;26480.0;SUPLENTE;470.0;0;0.9266600542371602;0.07333994576283977
93;2020;SP;SÃO PAULO;VEREADOR;250001088452;MARCELO MESSIAS;12;MDB;43;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;ODONTÓLOGO;3675197.12;N;S;SIM;1727300.0;ELEITO POR MÉDIA;23006.0;1;0.9176706445885594;0.08232935541144054
94;2020;SP;SÃO PAULO;VEREADOR;250000885531;DR SIDNEY CRUZ;12;SOLIDARIEDADE;48;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;ADVOGADO;3675197.12;N;S;SIM;939742.2899999999;NÃO ELEITO;17899.0;0;0.948561674007794;0.051438325992205984
95;2020;SP;SÃO PAULO;VEREADOR;250000640983;EVERTON POTÊNCIA;12;PL;34;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;BOMBEIRO CIVIL;3675197.12;N;S;SIM;20000.0;SUPLENTE;1731.0;0;0.901311216052799;0.09868878394720101
96;2020;SP;SÃO PAULO;VEREADOR;250000754011;AIRTON LOPES;12;PSL;51;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADMINISTRADOR;3675197.12;N;S;SIM;15000.0;SUPLENTE;1452.0;0;0.9650954836215924;0.034904516378407587
97;2020;SP;SÃO PAULO;VEREADOR;250000945014;NILL ROCHA;3;CIDADANIA;51;FEMININO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);PARDA;EMPRESÁRIO;3675197.12;N;S;SIM;171400.0;NÃO ELEITO;0.0;0;0.9638189973441152;0.03618100265588471
98;2020;SP;SÃO PAULO;VEREADOR;250001123210;JAMILZINHO COMUNIDADE;12;PSB;72;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);3675197.12;N;S;SIM;20000.0;SUPLENTE;101.0;0;0.990837705747359;0.009162294252641022
99;2020;SP;SÃO PAULO;VEREADOR;250001123274;BRUNO CYPRIANO RINCO;12;PSB;31;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ADVOGADO;3675197.12;N;S;SIM;18600.0;SUPLENTE;265.0;0;0.8826620242168376;0.11733797578316245
100;2020;SP;SÃO PAULO;VEREADOR;250000919240;ISMÊNIO DANTAS;12;PSDB;48;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;OUTROS;3675197.12;N;S;SIM;771050.4099999999;SUPLENTE;1399.0;0;0.9503966389193758;0.04960336108062423
101;2020;SP;SÃO PAULO;VEREADOR;250001123211;DRA ALINE PARRADO;12;PSB;47;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;3675197.12;N;S;SIM;786500.0;SUPLENTE;355.0;0;0.9470631174689293;0.05293688253107062
102;2020;SP;SÃO PAULO;VEREADOR;250001016156;EDNEY VASSALO;12;PSD;46;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;3675197.12;N;S;SIM;10000.0;SUPLENTE;211.0;0;0.9523419331638246;0.0476580668361753
103;2020;SP;SÃO PAULO;VEREADOR;250001100737;ROSELI GOMES;12;PMB;57;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;APOSENTADO (EXCETO SERVIDOR PÚBLICO);3675197.12;N;S;SIM;231920.67;NÃO ELEITO;141.0;0;0.9749086516470004;0.025091348352999643
104;2020;SP;SÃO PAULO;VEREADOR;250000789518;NABIL BONDUKI DIREITO À CIDADE;12;PT;65;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;PROFESSOR DE ENSINO SUPERIOR;3675197.12;N;S;SIM;2782541.16;SUPLENTE;16379.0;0;0.9734920978263973;0.026507902173602646
105;2020;SP;SÃO PAULO;VEREADOR;250000706693;EURI FERREIRA;12;PV;48;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;OUTROS;3675197.12;N;S;SIM;521000.0;SUPLENTE;252.0;0;0.953014868566135;0.04698513143386497
106;2020;SP;SÃO PAULO;VEREADOR;250001041959;VALÉRIA TAVARES;12;PRTB;34;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;SOLTEIRO(A);BRANCA;PADEIRO, CONFEITEIRO E ASSEMELHADOS;3675197.12;N;S;SIM;747.04;NÃO ELEITO;1.0;0;0.9016624232698645;0.09833757673013555
107;2020;SP;SÃO PAULO;VEREADOR;250001016150;CLEBER JACOB SPDEPRE;12;PSD;47;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;TÉCNICO DE ELETRICIDADE, ELETRÔNICA E TELECOMUNICAÇÕES;3675197.12;N;S;SIM;54393.990000000005;SUPLENTE;5981.0;0;0.954786224121149;0.045213775878851
108;2020;SP;SÃO PAULO;VEREADOR;250000925935;AMAURI SILVA;12;PSC;54;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;SERVIDOR PÚBLICO MUNICIPAL;3675197.12;N;S;SIM;51970.25;SUPLENTE;3271.0;0;0.9708564629198884;0.029143537080111588
109;2020;SP;SÃO PAULO;VEREADOR;250000687565;FÁBIO;3;PC do B;74;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;OUTROS;3675197.12;N;S;SIM;250000.0;NÃO ELEITO;0.0;0;0.9915189467121106;0.008481053287889418
110;2020;SP;SÃO PAULO;VEREADOR;250000651066;MONICA BERBEL;12;DEM;40;FEMININO;LÊ E ESCREVE;DIVORCIADO(A);BRANCA;OUTROS;3675197.12;N;S;SIM;4744.28;SUPLENTE;1982.0;0;0.9311720887116733;0.0688279112883267
111;2020;SP;SÃO PAULO;VEREADOR;250000885546;JOVITO;3;SOLIDARIEDADE;44;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;OUTROS;3675197.12;N;S;SIM;13739.0;NÃO ELEITO;0.0;0;0.9460095897623564;0.053990410237643574
112;2020;SP;SÃO PAULO;VEREADOR;250000651058;DOUGLAS VIEGAS NINJA;12;DEM;41;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;OUTROS;3675197.12;N;S;SIM;40362.19;SUPLENTE;12426.0;0;0.934798869656474;0.06520113034352609
113;2020;SP;SÃO PAULO;VEREADOR;250001159237;WLADMIR BOY;12;PROS;40;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;3675197.12;N;S;SIM;146500.0;NÃO ELEITO;545.0;0;0.9291915985491321;0.07080840145086782
114;2020;SP;SÃO PAULO;VEREADOR;250000789472;ALFREDINHO;12;PT;61;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PRETA;VEREADOR;3675197.12;N;S;SIM;1199542.52;ELEITO POR QP;25159.0;1;0.9758893049521637;0.024110695047836302
115;2020;SP;SÃO PAULO;VEREADOR;250001119876;PROF MARCOS GUEDES;12;PDT;57;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;SERVIDOR PÚBLICO CIVIL APOSENTADO;3675197.12;N;S;SIM;1228000.0;NÃO ELEITO;127.0;0;0.9687683404916314;0.03123165950836855
116;2020;SP;SÃO PAULO;VEREADOR;250001097180;LUZIA RICCIARDI;3;PTC;69;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;BIÓLOGO;3675197.12;N;S;SIM;26000.0;NÃO ELEITO;0.0;0;0.9888706938686417;0.011129306131358312
117;2020;SP;SÃO PAULO;VEREADOR;250000789487;CARLOS JANUARIO;12;PT;60;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;MOTORISTA PARTICULAR;3675197.12;N;S;SIM;80000.0;SUPLENTE;445.0;0;0.9799507457759163;0.020049254224083702
118;2020;SP;SÃO PAULO;VEREADOR;250000645485;LEVI CAVALINI;12;PSL;52;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;OUTROS;3675197.12;N;S;SIM;23000.0;SUPLENTE;812.0;0;0.9671512350290371;0.032848764970962896
119;2020;SP;SÃO PAULO;VEREADOR;250000658728;CABO ALVES;12;PATRIOTA;53;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;POLICIAL MILITAR;3675197.12;N;S;SIM;207500.0;NÃO ELEITO;0.0;0;0.9678937934037288;0.03210620659627117
120;2020;SP;SÃO PAULO;VEREADOR;250000688220;CRIS MONTEIRO;12;NOVO;59;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;CONTADOR;3675197.12;N;S;SIM;17889172.05;ELEITO POR QP;18085.0;1;0.44811959339127927;0.5518804066087207
121;2020;SP;SÃO PAULO;VEREADOR;250000883903;VÂNIA DA PAIXÃO;12;REPUBLICANOS;44;FEMININO;SUPERIOR COMPLETO;CASADO(A);PRETA;ADVOGADO;3675197.12;N;S;SIM;346627.02999999997;SUPLENTE;521.0;0;0.9420293410947543;0.05797065890524569
122;2020;SP;SÃO PAULO;VEREADOR;250000885535;RODRIGO CEBOLA;12;SOLIDARIEDADE;38;MASCULINO;ENSINO MÉDIO INCOMPLETO;SOLTEIRO(A);PARDA;OUTROS;3675197.12;N;S;SIM;10000.0;NÃO ELEITO;1361.0;0;0.9222907216247;0.0777092783753
123;2020;SP;SÃO PAULO;VEREADOR;250001100738;DOUGLAS FERNANDO;3;PMB;36;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;PROFESSOR DE ENSINO FUNDAMENTAL;3675197.12;N;S;SIM;4309.79;NÃO ELEITO;0.0;0;0.9125942420543861;0.08740575794561385
124;2020;SP;SÃO PAULO;VEREADOR;250000811441;DOUTOR MOHAMED YOUSSEF;12;PODE;48;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;MÉDICO;3675197.12;N;S;SIM;1219618.8199999998;SUPLENTE;4981.0;0;0.9454070922197004;0.054592907780299606
125;2020;SP;SÃO PAULO;VEREADOR;250001123232;DR CLAUDINEY;12;PSB;53;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PRETA;ADVOGADO;3675197.12;N;S;SIM;6000.0;SUPLENTE;624.0;0;0.9692617390952589;0.030738260904741046
126;2020;SP;SÃO PAULO;VEREADOR;250000651040;DOUGLAS BUSCARATTO;12;DEM;51;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;EMPRESÁRIO;3675197.12;N;S;SIM;466277.48000000004;SUPLENTE;3334.0;0;0.9614691955081737;0.03853080449182632
127;2020;SP;SÃO PAULO;VEREADOR;250001206046;SARGENTO CARLOS LIMA;12;AVANTE;54;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;MILITAR REFORMADO;3675197.12;N;S;SIM;372297.54;NÃO ELEITO;190.0;0;0.968731381713857;0.03126861828614307
128;2020;SP;SÃO PAULO;VEREADOR;250000883907;JOHN CARVALHO;12;REPUBLICANOS;36;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;OUTROS;3675197.12;N;S;SIM;141434.47;SUPLENTE;880.0;0;0.9100994696706192;0.08990053032938079
129;2020;SP;SÃO PAULO;VEREADOR;250000811447;DR CALVO;12;PODE;60;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;MÉDICO;3675197.12;N;S;SIM;1000.0;SUPLENTE;8368.0;0;0.9803179834718219;0.019682016528178154
130;2020;SP;SÃO PAULO;VEREADOR;250000925975;ELVIO FERNANDEZ;12;PSC;50;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;TAXISTA;3675197.12;N;S;SIM;36000.0;SUPLENTE;183.0;0;0.9626475981426517;0.037352401857348394
131;2020;SP;SÃO PAULO;VEREADOR;250001016185;ROGÉRIO BARRIOS;12;PSD;51;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;3675197.12;N;S;SIM;948250.0;SUPLENTE;1463.0;0;0.9572322192543771;0.04276778074562295
132;2020;SP;SÃO PAULO;VEREADOR;250001097204;MARCO PACHIEGA;12;PTC;43;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;3675197.12;N;S;SIM;1118514.42;NÃO ELEITO;359.0;0;0.927531394161109;0.072468605838891
133;2020;SP;SÃO PAULO;VEREADOR;250001097221;SAMANTHA MAGUETTA;12;PTC;50;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;3675197.12;N;S;SIM;1000000.0;NÃO ELEITO;219.0;0;0.9539560971258544;0.04604390287414557
134;2020;SP;SÃO PAULO;VEREADOR;250000944972;PEDRO MELO;12;CIDADANIA;39;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ADVOGADO;3675197.12;N;S;SIM;2273599.32;NÃO ELEITO;4066.0;0;0.8836583320476287;0.11634166795237137
135;2020;SP;SÃO PAULO;VEREADOR;250000641009;FÉLIX PEREIRA;12;PL;54;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;DIVORCIADO(A);BRANCA;EMPRESÁRIO;3675197.12;N;S;SIM;107300.0;SUPLENTE;198.0;0;0.9704809774175965;0.029519022582403485
136;2020;SP;SÃO PAULO;VEREADOR;250000753996;CLAUDIO PARANHOS;12;PSL;40;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;PEDAGOGO;3675197.12;N;S;SIM;37000.0;SUPLENTE;1317.0;0;0.9307671021263193;0.0692328978736807
137;2020;SP;SÃO PAULO;VEREADOR;250000811446;ROGER LIN;12;PODE;69;MASCULINO;SUPERIOR COMPLETO;CASADO(A);AMARELA;MÉDICO;3675197.12;N;S;SIM;1242457.0899999999;SUPLENTE;4373.0;0;0.9853939601577967;0.01460603984220331
138;2020;SP;SÃO PAULO;VEREADOR;250001054392;VANESSA ROCHA;12;PMN;33;FEMININO;ENSINO MÉDIO INCOMPLETO;SOLTEIRO(A);BRANCA;FEIRANTE, AMBULANTE E MASCATE;3675197.12;N;S;SIM;38000.0;NÃO ELEITO;302.0;0;0.8949487670412989;0.1050512329587011
139;2020;SP;SÃO PAULO;VEREADOR;250000754045;RINALDI DIGILIO;12;PSL;45;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;VEREADOR;3675197.12;N;S;SIM;2421123.9600000004;ELEITO POR QP;13673.0;1;0.9156370813934356;0.08436291860656438
140;2020;SP;SÃO PAULO;VEREADOR;250000706734;EVANDO REIS;12;PV;63;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ENGENHEIRO;3675197.12;N;S;SIM;150000.0;SUPLENTE;1435.0;0;0.9832015102605615;0.016798489739438496
141;2020;SP;SÃO PAULO;VEREADOR;250000687537;ITAMAR SUSSU;12;PC do B;48;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;SOLTEIRO(A);PRETA;EMPRESÁRIO;3675197.12;N;S;SIM;95000.0;NÃO ELEITO;667.0;0;0.9570944913452082;0.042905508654791806
142;2020;SP;SÃO PAULO;VEREADOR;250001097176;MARIO LOPES;12;PTC;64;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;SERVIDOR PÚBLICO ESTADUAL;3675197.12;N;S;SIM;480000.0;NÃO ELEITO;135.0;0;0.9830409032977022;0.01695909670229773
143;2020;SP;SÃO PAULO;VEREADOR;250001097200;EDUARDO JANELA;12;PTC;46;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;3675197.12;N;S;SIM;40000.0;NÃO ELEITO;320.0;0;0.9520328511082956;0.04796714889170442
144;2020;SP;SÃO PAULO;VEREADOR;250000706698;ROBERTO HENRIQUE;12;PV;53;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);PARDA;OUTROS;3675197.12;N;S;SIM;51000.0;SUPLENTE;407.0;0;0.968942602660802;0.03105739733919801
145;2020;SP;SÃO PAULO;VEREADOR;250001097219;MILTON ANGELO;12;PTC;65;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;OUTROS;3675197.12;N;S;SIM;28000.0;NÃO ELEITO;101.0;0;0.9856043182644217;0.014395681735578241
146;2020;SP;SÃO PAULO;VEREADOR;250000883870;JORGE WILSON FILHO;12;REPUBLICANOS;21;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;3675197.12;N;S;SIM;53207.33;SUPLENTE;12576.0;0;0.7955916930597207;0.2044083069402794
147;2020;SP;SÃO PAULO;VEREADOR;250000883881;ALEX DO SOCIAL;12;REPUBLICANOS;49;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);PARDA;OUTROS;3675197.12;N;S;SIM;390084.41000000003;SUPLENTE;1741.0;0;0.9570311405183862;0.0429688594816138
148;2020;SP;SÃO PAULO;VEREADOR;250000885550;PASTOR EUGÊNIO;12;SOLIDARIEDADE;59;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PRETA;ADMINISTRADOR;3675197.12;N;S;SIM;138128.0;NÃO ELEITO;409.0;0;0.978347982174466;0.021652017825534046
149;2020;SP;SÃO PAULO;VEREADOR;250000925930;ODILIA SOUZA;12;PSC;52;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;OUTROS;3675197.12;N;S;SIM;314000.0;SUPLENTE;465.0;0;0.9649548053641174;0.03504519463588263
150;2020;SP;SÃO PAULO;VEREADOR;250000706749;REGINA PEDROSO;12;PV;42;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;ADVOGADO;3675197.12;N;S;SIM;1097000.0;SUPLENTE;374.0;0;0.9233184156078962;0.07668158439210382
151;2020;SP;SÃO PAULO;VEREADOR;250000651024;MARCELO JUIZ;12;DEM;48;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;EMPRESÁRIO;3675197.12;N;S;SIM;579059.2200000002;SUPLENTE;4253.0;0;0.9524003690397571;0.04759963096024284
152;2020;SP;SÃO PAULO;VEREADOR;250000688246;JANAÍNA LIMA;12;NOVO;37;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;SERVIDOR PÚBLICO MUNICIPAL;3675197.12;N;S;SIM;26184.629999999997;ELEITO POR QP;30931.0;1;0.917280817171658;0.08271918282834195
153;2020;SP;SÃO PAULO;VEREADOR;250001180995;GUGA;12;PCO;35;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;PROFESSOR DE ENSINO FUNDAMENTAL;3675197.12;N;S;SIM;2000.0;NÃO ELEITO;78.0;0;0.9073530294720412;0.09264697052795874
154;2020;SP;SÃO PAULO;VEREADOR;250000811454;VETERINÁRIO RAPHAEL HAMAOUI;12;PODE;34;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;VETERINÁRIO;3675197.12;N;S;SIM;113250.23000000001;SUPLENTE;1763.0;0;0.8994981725917028;0.1005018274082971
155;2020;SP;SÃO PAULO;VEREADOR;250000754017;CORONEL VELOZO;12;PSL;60;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;SERVIDOR PÚBLICO ESTADUAL;3675197.12;N;S;SIM;550000.0;SUPLENTE;3335.0;0;0.9777563441461268;0.02224365585387326
156;2020;SP;SÃO PAULO;VEREADOR;250000753988;NÉLIO ROSA;12;PSL;54;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;3675197.12;N;S;SIM;476283.6;SUPLENTE;819.0;0;0.968024241899114;0.031975758100886015
157;2020;SP;SÃO PAULO;VEREADOR;250000706720;PATOLINO;12;PV;62;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;COMERCIANTE;3675197.12;N;S;SIM;85000.0;SUPLENTE;128.0;0;0.98234253219313;0.01765746780687007
158;2020;SP;SÃO PAULO;VEREADOR;250000688238;MARCUS PAIXÃO;12;NOVO;41;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;3675197.12;N;S;SIM;33285.0;SUPLENTE;439.0;0;0.9349297849427309;0.06507021505726901
159;2020;SP;SÃO PAULO;VEREADOR;250001088457;ELIANE DO MERCADINHO;12;MDB;49;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;3675197.12;N;S;SIM;65712.07;SUPLENTE;979.0;0;0.9599460974914353;0.0400539025085647
160;2020;SP;SÃO PAULO;VEREADOR;250001266824;HENRIQUE AGUIAR;12;REPUBLICANOS;42;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;3675197.12;N;S;SIM;605822.74;SUPLENTE;231.0;0;0.9308897079724425;0.06911029202755745
161;2020;SP;SÃO PAULO;VEREADOR;250000919223;FERNANDO ABREU;12;PSDB;37;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;REPRESENTANTE COMERCIAL;3675197.12;N;S;SIM;12500.0;SUPLENTE;215.0;0;0.917552942071334;0.082447057928666
162;2020;SP;SÃO PAULO;VEREADOR;250000645482;ELENIR;12;PSL;48;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;COZINHEIRO;3675197.12;N;S;SIM;4000.0;SUPLENTE;56.0;0;0.9579321543583403;0.04206784564165966
163;2020;SP;SÃO PAULO;VEREADOR;250001041949;DOM SABINO;12;PRTB;73;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;SERVIDOR PÚBLICO CIVIL APOSENTADO;3675197.12;N;S;SIM;545000.0;NÃO ELEITO;167.0;0;0.9903434648536473;0.009656535146352726
164;2020;SP;SÃO PAULO;VEREADOR;250000658735;EDU DA LUZ;12;PATRIOTA;38;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ADVOGADO;3675197.12;N;S;SIM;13945.550000000001;SUPLENTE;245.0;0;0.9223125592451706;0.07768744075482939
165;2020;SP;SÃO PAULO;VEREADOR;250001119845;CARLOS POTÊNCIA;12;PDT;24;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;OUTROS;3675197.12;N;S;SIM;8500.0;NÃO ELEITO;327.0;0;0.8269183565719563;0.17308164342804364
166;2020;SP;SÃO PAULO;VEREADOR;250001088464;ELIZETE MIGUEZ;12;MDB;55;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;3675197.12;N;S;SIM;978000.0;SUPLENTE;1470.0;0;0.9664700643071329;0.03352993569286715
167;2020;SP;SÃO PAULO;VEREADOR;250000885559;LAINE DANIEL;12;SOLIDARIEDADE;45;FEMININO;SUPERIOR COMPLETO;CASADO(A);PRETA;OUTROS;3675197.12;N;S;SIM;300000.0;NÃO ELEITO;5894.0;0;0.9460218519268823;0.05397814807311769
168;2020;SP;SÃO PAULO;VEREADOR;250000919234;MARIA SAITO;12;PSDB;54;FEMININO;SUPERIOR COMPLETO;CASADO(A);AMARELA;OUTROS;3675197.12;N;S;SIM;1724660.87;SUPLENTE;3044.0;0;0.9579626901437343;0.04203730985626579
169;2020;SP;SÃO PAULO;VEREADOR;250000687498;ENFERMEIRA SOLANGE CAETANO;12;PC do B;54;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;ENFERMEIRO;3675197.12;N;S;SIM;1284239.2000000002;NÃO ELEITO;571.0;0;0.9618089984205616;0.038191001579438416
170;2020;SP;SÃO PAULO;VEREADOR;250000754008;GILSON BASEMÓVEL;12;PSL;58;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PARDA;POLICIAL MILITAR;3675197.12;N;S;SIM;139200.0;SUPLENTE;1014.0;0;0.9769245032315867;0.023075496768413275
171;2020;SP;SÃO PAULO;VEREADOR;250000707292;SUSAN BISELLI;12;PP;58;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;OUTROS;3675197.12;N;S;SIM;621600.0;SUPLENTE;179.0;0;0.9743344059027728;0.025665594097227292
172;2020;SP;SÃO PAULO;VEREADOR;250000658749;PAVINATTO;12;PATRIOTA;36;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;ADVOGADO;3675197.12;N;S;SIM;2749700.0;SUPLENTE;3298.0;0;0.8487197512972339;0.15128024870276616
173;2020;SP;SÃO PAULO;VEREADOR;250000881908;CAMILO;12;PTB;62;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;3675197.12;N;S;SIM;502907.05000000005;SUPLENTE;524.0;0;0.980632179610726;0.019367820389274017
174;2020;SP;SÃO PAULO;VEREADOR;250000883891;ELIANA PASSARELLI;12;REPUBLICANOS;66;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;OUTROS;3675197.12;N;S;SIM;409276.63;SUPLENTE;8204.0;0;0.9852995805010333;0.014700419498966751
175;2020;SP;SÃO PAULO;VEREADOR;250001041990;JOÃO COSTA NETO;12;PRTB;61;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;3675197.12;N;S;SIM;4162912.4899999998;NÃO ELEITO;643.0;0;0.9539428166474402;0.046057183352559795
176;2020;SP;SÃO PAULO;VEREADOR;250000883842;CINTIA SANTANA;12;REPUBLICANOS;51;FEMININO;SUPERIOR COMPLETO;CASADO(A);PARDA;PSICÓLOGO;3675197.12;N;S;SIM;70000.0;SUPLENTE;537.0;0;0.9646400001595673;0.0353599998404327
177;2020;SP;SÃO PAULO;VEREADOR;250001088397;PASTOR MANOEL;12;MDB;64;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PARDA;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;3675197.12;N;S;SIM;37858.0;SUPLENTE;307.0;0;0.9846145123105509;0.015385487689449145
178;2020;SP;SÃO PAULO;VEREADOR;250000706738;RAUL THAME;12;PV;37;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRANCA;PROFESSOR DE ENSINO MÉDIO;3675197.12;N;S;SIM;39000.0;SUPLENTE;532.0;0;0.9170927759227009;0.08290722407729914
